mouse_strain,C57BL
parameter_id,ESLIM_008_001_013
analysis_id,o00c56k6n819144
mouse_life_stage,Early adult
parameter_name,Startle response
gene_symbol,Toporsl
pvalue,0.7841277
gene_accession_id,MGI:1915524
