mouse_strain,129SV
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
analysis_id,ck8z88o39xm37sc
pvalue,0.1027049
parameter_id,IMPC_XRY_007_001
gene_symbol,Inpp1
parameter_name,Clavicle
