parameter_id,IMPC_XRY_007_001
mouse_life_stage,Early adult
parameter_name,Clavicle
pvalue,0.7700126
mouse_strain,C57BL
gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
analysis_id,93oaiswj9cpxnp7
