parameter_id,M-G-P_006_001_026
analysis_id,6e4ji9430l549nx
parameter_name,Fusion of vertebrae
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_symbol,Dmap1
pvalue,0.2516441
gene_accession_id,MGI:1913483
