mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1918345
parameter_name,Total CD8+ T cells - % of ab T cells
gene_symbol,Kif24
parameter_id,MGP_IMM_013_001
analysis_id,e2sd4wf501obr35
pvalue,0.6697612
