parameter_id,IMPC_EYE_006_001
gene_accession_id,MGI:3588214
pvalue,0.7612019
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Rufy4
analysis_id,1geag2k4v3gq8p5
parameter_name,Narrow eye opening
