mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Tatdn3
analysis_id,fg29357ee11h0z5
parameter_name,Fusion of vertebrae
pvalue,0.5068998
parameter_id,M-G-P_006_001_026
gene_accession_id,MGI:1916222
