parameter_id,IMPC_OFD_007_001
gene_accession_id,MGI:95835
mouse_life_stage,E9.5
gene_symbol,Hspa5
mouse_strain,C57BL
pvalue,0.462124
parameter_name,Whole arena resting time
analysis_id,20nw54cknq1x963
