parameter_id,MGP_IMM_007_001
gene_symbol,Steap3
analysis_id,2s2s67eag31574q
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:1915678
pvalue,0.8571416
mouse_strain,C57BL
mouse_life_stage,Early adult
