parameter_id,M-G-P_005_001_004
parameter_name,Bone Mineral Density (excluding skull)
mouse_strain,C57BL
pvalue,0.9285421
gene_accession_id,MGI:1916363
analysis_id,b4np71m64fgh16j
mouse_life_stage,Early adult
gene_symbol,Alkbh3
