mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_id,IMPC_HEM_006_001
gene_accession_id,MGI:2446274
pvalue,0.7806811
parameter_name,Mean corpuscular hemoglobin
analysis_id,20sqfn9not315t4
mouse_life_stage,Early adult
