parameter_id,IMPC_HEM_027_001
analysis_id,8yp5x37f30266xp
gene_accession_id,MGI:2444554
mouse_strain,C57BL
gene_symbol,Mapkap1
parameter_name,Red blood cell distribution width
mouse_life_stage,E12.5
pvalue,0.08143467
