mouse_life_stage,Early adult
parameter_id,M-G-P_006_001_026
gene_symbol,Lamb3
analysis_id,4mjmz6e85kj63ll
parameter_name,Fusion of vertebrae
mouse_strain,C57BL
pvalue,0.06207345
gene_accession_id,MGI:99915
