gene_accession_id,MGI:107414
gene_symbol,Tnfsf10
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_004_001_701
pvalue,0.5132902
parameter_name,Glucose response AUC
analysis_id,ja16hle066r1zg7
