parameter_id,MGP_IMM_101_001
gene_symbol,Nipal3
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_name,KLRG1+ NK cells - % of CD45+
gene_accession_id,MGI:1921802
pvalue,0.574659
analysis_id,pkhoo73567dha48
