parameter_id,MGP_IMM_074_001
analysis_id,1fbuo9zp5s308vt
parameter_name,Resting CD4+ T helper cells - % of CD45+
pvalue,0.9508441
mouse_life_stage,Early adult
mouse_strain,129SV
gene_accession_id,MGI:1918025
gene_symbol,Zmynd8
