parameter_id,IMPC_IMM_032_001
gene_symbol,Ift74
analysis_id,u3hc744bu28goe5
parameter_name,CD8 CD44+CD62L- T cells
pvalue,0.6513858
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
