gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,MGP_IMM_013_001
pvalue,0.2128016
parameter_name,Total CD8+ T cells - % of ab T cells
analysis_id,32k7t4tbm6239c4
