parameter_id,IMPC_ECG_010_001
analysis_id,1775dfrwmi3998s
gene_symbol,Bach2
pvalue,0.2770292
mouse_life_stage,Early adult
parameter_name,HRV
gene_accession_id,MGI:894679
mouse_strain,C57BL
