mouse_life_stage,Early adult
parameter_id,IMPC_CBC_053_001
gene_symbol,Mms22l
pvalue,0.7241441
analysis_id,77t2vmd579nht31
gene_accession_id,MGI:2684980
mouse_strain,129SV
parameter_name,Thyroxine
