parameter_id,IMPC_CBC_013_001
pvalue,0.8958308
gene_symbol,Mms22l
gene_accession_id,MGI:2684980
analysis_id,a8291tegtur0c1t
mouse_life_stage,Early adult
parameter_name,Alanine aminotransferase
mouse_strain,129SV
