mouse_life_stage,Early adult
pvalue,0.2333389
mouse_strain,C57BL
analysis_id,653pm4e6fx689yn
gene_accession_id,MGI:1933159
parameter_id,ESLIM_011_001_006
parameter_name,110dB startle magnitude
gene_symbol,Rnf114
