gene_symbol,AU040320
parameter_name,Sodium
mouse_strain,C57BL
pvalue,0.8906496
gene_accession_id,MGI:2140475
mouse_life_stage,Middle aged adult
parameter_id,IMPC_CBC_001_001
analysis_id,oa738n6dikhv903
