mouse_life_stage,E9.5
gene_accession_id,MGI:1328306
pvalue,0.6116717
parameter_id,MGP_IMM_007_001
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
mouse_strain,C57BL
analysis_id,z35k485jc2jj7cw
gene_symbol,Orc2
