parameter_id,MGP_PBI_019_001
gene_symbol,Arpc2
analysis_id,c0p9n3wn29t159t
mouse_life_stage,Early adult
gene_accession_id,MGI:1923959
mouse_strain,C57BL
pvalue,0.124387
parameter_name,Neutrophil percentage
