mouse_life_stage,E12.5
gene_symbol,Bmi1
parameter_name,T cells - % of CD45+
analysis_id,d38o3gg7y26kn73
mouse_strain,C57BL
pvalue,0.8256062
parameter_id,MGP_BMI_019_001
gene_accession_id,MGI:88174
