parameter_id,IMPC_XRY_002_001
gene_accession_id,MGI:1338032
gene_symbol,Sema6c
mouse_life_stage,Early adult
pvalue,0.9196966
parameter_name,Zygomatic bone
analysis_id,iy150w32ma1z42g
mouse_strain,C57BL
