parameter_id,M-G-P_013_001_001
mouse_life_stage,Early adult
pvalue,0.5818264
gene_symbol,Mov10
gene_accession_id,MGI:97054
mouse_strain,C57BL
parameter_name,Eye
analysis_id,tf5d6d3c3c4bwoj
