mouse_life_stage,Late adult
gene_symbol,Hpca
parameter_id,IMPC_GEP_076_001
analysis_id,9cok06mhh56h45o
mouse_strain,C57BL
gene_accession_id,MGI:1336200
pvalue,0.4597141
parameter_name,Cleft palate
