mouse_life_stage,E12.5
analysis_id,ww5727611u2pfts
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_symbol,Hspa5
gene_accession_id,MGI:95835
parameter_id,MGP_MLN_005_001
pvalue,0.9470781
mouse_strain,C57BL
