parameter_id,IMPC_EYE_007_001
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_symbol,Mapkap1
pvalue,0.5270353
gene_accession_id,MGI:2444554
analysis_id,g2315p2736b4ivw
parameter_name,Cornea
