parameter_id,ESLIM_008_001_013
analysis_id,42ng71ypncuop56
gene_symbol,Cds2
parameter_name,Startle response
pvalue,0.7127495
mouse_life_stage,Early adult
mouse_strain,129SV
gene_accession_id,MGI:1332236
