parameter_id,MGP_MLN_033_001
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
parameter_name,Resting NK cells - % of NK cells
mouse_life_stage,E12.5
pvalue,0.5812202
mouse_strain,C57BL
analysis_id,1jxj021lv1x5a59
