mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109356
parameter_name,Ulna
pvalue,0.8715886
mouse_strain,C57BL
parameter_id,IMPC_XRY_023_001
gene_symbol,Snap23
analysis_id,hjg832son7u92e3
