gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_016_001_006
pvalue,0.6901867
parameter_name,Mean-corpuscular-haemoglobin
analysis_id,1e16y94y9ov7935
