parameter_id,IMPC_EYE_024_001
gene_symbol,Bmi1
analysis_id,24818w02c3akp41
parameter_name,Retinal Blood Vessels
gene_accession_id,MGI:88174
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8905287
