parameter_id,IMPC_GEL_029_001
pvalue,0.9865282
parameter_name,Midbrain
analysis_id,6xpsl838ca7axmi
mouse_strain,C57BL
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
mouse_life_stage,E9.5
