gene_symbol,Frmpd1
mouse_life_stage,Late adult
analysis_id,d55t096y4y0a2q7
parameter_id,IMPC_ABR_008_001
parameter_name,18kHz-evoked ABR Threshold
gene_accession_id,MGI:2446274
pvalue,0.7173679
mouse_strain,C57BL
