parameter_id,MGP_IMM_014_001
mouse_life_stage,Early adult
gene_symbol,Trp53rkb
mouse_strain,C57BL
analysis_id,aaw0964atxs3w60
pvalue,0.4604851
gene_accession_id,MGI:1914050
parameter_name,Effector CD8+ T cells - % of CD8+
