gene_accession_id,MGI:99501
gene_symbol,Fgb
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,JAX_ROT_002_001
pvalue,0.7482432
parameter_name,Average duration
analysis_id,64lbdu41vqhp8rv
