mouse_strain,C57BL
gene_symbol,Nanp
pvalue,0.2643933
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_024_001
analysis_id,hqltlc184tdzy4p
gene_accession_id,MGI:1914561
parameter_name,Femur
