mouse_strain,129SV
gene_symbol,Cntfr
pvalue,0.1265031
analysis_id,5n9y354955ozh8e
gene_accession_id,MGI:99605
parameter_id,IMPC_CBC_024_001
parameter_name,UIBC (unsaturated iron binding capacity)
mouse_life_stage,Early adult
