parameter_id,IMPC_CSD_069_001
gene_symbol,Etfdh
pvalue,0.05620568
mouse_life_stage,Early adult
analysis_id,l5y47be7s6c176z
parameter_name,Upper teeth appearance
mouse_strain,C57BL
gene_accession_id,MGI:106100
