parameter_id,IMPC_EYE_007_001
mouse_strain,C57BL
gene_accession_id,MGI:88479
pvalue,0.9637892
mouse_life_stage,Early adult
analysis_id,fz665k3h2160711
gene_symbol,Cpa3
parameter_name,Cornea
