gene_symbol,Slc45a3
mouse_strain,C57BL
parameter_name,Periphery - Permanence Time
parameter_id,M-G-P_007_001_008
gene_accession_id,MGI:1922082
pvalue,0.2715509
analysis_id,5yj85i417izks24
mouse_life_stage,Early adult
