parameter_id,ESLIM_007_001_007
gene_symbol,Slc30a4
pvalue,0.9714081
mouse_strain,C57BL
parameter_name,Periphery resting time
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1345282
analysis_id,92h5gk5292e25d7
