parameter_id,IMPC_IMM_067_001
pvalue,0.5301818
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,p434wmxts3cdcmh
gene_symbol,Pum1
parameter_name,Follicular B Cells (CD21/35+)
gene_accession_id,MGI:1931749
