parameter_id,IMPC_EYE_001_001
pvalue,0.7168098
analysis_id,79830y4x8q98h60
parameter_name,Eye
gene_symbol,Cldn19
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:3033992
