mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_071_001
analysis_id,2n849psv653x291
gene_accession_id,MGI:1913405
parameter_name,Resting Treg cells - % of CD45+
gene_symbol,Ufc1
pvalue,0.05939179
