gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_name,KLRG1+ Treg cells - % of Treg
parameter_id,MGP_MLN_011_001
pvalue,0.3805345
analysis_id,j3z218h3d66lu6j
mouse_life_stage,Early adult
mouse_strain,C57BL
