mouse_life_stage,Late adult
gene_symbol,Tbl1xr1
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
parameter_id,MGP_IMM_006_001
pvalue,0.2197683
gene_accession_id,MGI:2441730
analysis_id,8nd6692csjk5814
mouse_strain,C57BL
