parameter_id,M-G-P_014_001_010
gene_symbol,Ivd
mouse_strain,C57BL
gene_accession_id,MGI:1929242
parameter_name,lens opacity
pvalue,0.2324822
analysis_id,9e81z0ki2a3qj84
mouse_life_stage,Early adult
