gene_accession_id,MGI:2446274
parameter_id,JAXLA_EYE_092_001
pvalue,0.08452598
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,ofx8bcqgq9l880z
gene_symbol,Frmpd1
parameter_name,Retina (combined)
