parameter_id,IMPC_IMM_055_001
mouse_life_stage,E15.5
analysis_id,t59s3662ml0akf9
gene_accession_id,MGI:2444554
pvalue,0.239884
mouse_strain,C57BL
parameter_name,NK Subsets (Q2)
gene_symbol,Mapkap1
