parameter_id,IMPC_CBC_007_001
pvalue,0.4088119
gene_symbol,Tbl1xr1
parameter_name,Albumin
mouse_life_stage,Late adult
gene_accession_id,MGI:2441730
mouse_strain,C57BL
analysis_id,u59l734q72peije
