mouse_life_stage,E18.5
parameter_name,Pericardium Morphology
analysis_id,059s8id9ia2708p
pvalue,0.9127661
gene_accession_id,MGI:1344367
mouse_strain,C57BL
parameter_id,IMPC_GEL_006_001
gene_symbol,Grem2
