pvalue,0.6812835
parameter_id,IMPC_ECG_004_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2685266
gene_symbol,Pglyrp3
parameter_name,RR
analysis_id,4mr6evy607gm53p
mouse_strain,C57BL
