mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Ventral coat/hair presence
gene_symbol,Snap23
analysis_id,303505o5fsz3541
pvalue,0.3524048
parameter_id,MGP_CSD_025_001
gene_accession_id,MGI:109356
