mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,s28gao9owb7q79n
parameter_name,Body Weight
gene_symbol,Ifi44
pvalue,0.4111552
parameter_id,M-G-P_012_001_005
gene_accession_id,MGI:2443016
