parameter_id,M-G-P_007_001_008
gene_symbol,Mms22l
mouse_life_stage,Early adult
parameter_name,Periphery - Permanence Time
gene_accession_id,MGI:2684980
analysis_id,n039b374z4569i3
pvalue,0.4721172
mouse_strain,129SV
