parameter_id,IMPC_OFD_017_001
mouse_strain,C57BL
analysis_id,k759jy03zbijpdw
mouse_life_stage,Early adult
parameter_name,Center average speed
pvalue,0.3235755
gene_accession_id,MGI:88461
gene_symbol,Col6a3
