parameter_id,IMPC_OFD_013_001
mouse_life_stage,Late adult
mouse_strain,C57BL
pvalue,0.521895
parameter_name,Periphery average speed
analysis_id,af2ftv257r92r83
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
