pvalue,0.5837693
parameter_id,JAX_ROT_002_001
gene_symbol,Ufc1
parameter_name,Average duration
gene_accession_id,MGI:1913405
mouse_strain,C57BL
analysis_id,39n25al45aaf3r6
mouse_life_stage,Early adult
