mouse_life_stage,Late adult
pvalue,0.449639
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
mouse_strain,C57BL
parameter_id,IMPC_GRS_011_001
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
analysis_id,8v20441y3r408z5
